contributors,coordinates,created_at,display_text_range,entities,extended_entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,permalink,user_mentions,hashtags,author_name,author_followers
,,2018-10-23 02:03:06,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/w4JGjjicJ3', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,2,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/w4JGjjicJ3,,1054553769676062720,1054553769676062720,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 67547842, 'id_str': '67547842', 'name': 'Frederic Emam-Zade', 'screen_name': 'fredemamzade', 'location': 'Dominican Republic', 'description': 'Dominican problem solver & business advisor; Chief Economist of FUNGLODE and a Singularity University (NASA, Google) Graduate', 'url': 'https://t.co/TPXEweNDCU', 'entities': {'url': {'urls': [{'url': 'https://t.co/TPXEweNDCU', 'expanded_url': 'https://www.visualcv.com/fredemamzade', 'display_url': 'visualcv.com/fredemamzade', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3263, 'friends_count': 384, 'listed_count': 164, 'created_at': 'Fri Aug 21 06:55:52 +0000 2009', 'favourites_count': 454, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 51125, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '001329', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/920862920040439809/0H4P_rBb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/920862920040439809/0H4P_rBb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67547842/1444770637', 'profile_link_color': '2CE622', 'profile_sidebar_border_color': 'E8CDB1', 'profile_sidebar_fill_color': '000B17', 'profile_text_color': '25B7FA', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/fredemamzade/status/1054553769676062720,[],[],fredemamzade,3263
,,2018-10-23 01:56:30,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8lZMXWrPNM', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/8lZMXWrPNM,,1054552112514957313,1054552112514957313,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 300749765, 'id_str': '300749765', 'name': 'Sullivan', 'screen_name': 'CiaraASullivan', 'location': 'Boston • Cape Cod • Nashville', 'description': 'Tweets are not endorsements unless specified...', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 829, 'friends_count': 1981, 'listed_count': 54, 'created_at': 'Wed May 18 09:06:43 +0000 2011', 'favourites_count': 1089, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 21512, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/639989039530012673/UPD4DhIk_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/639989039530012673/UPD4DhIk_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/300749765/1355145728', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/CiaraASullivan/status/1054552112514957313,[],[],CiaraASullivan,829
,,2018-10-23 01:55:05,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Dg2fMDZXMu', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/Dg2fMDZXMu,,1054551756108152832,1054551756108152832,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 43019633, 'id_str': '43019633', 'name': 'mindy', 'screen_name': 'mindytalk', 'location': '', 'description': '#Psychotherapist #Lyme Advocate #LymeAwareness #Mother and Author of LYME RAGE now available on amazon', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 812, 'friends_count': 1902, 'listed_count': 8, 'created_at': 'Thu May 28 01:46:38 +0000 2009', 'favourites_count': 314, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3382, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/533372152557211649/41vKwlHk_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/533372152557211649/41vKwlHk_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/43019633/1416000863', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/mindytalk/status/1054551756108152832,[],[],mindytalk,812
,,2018-10-22 22:01:27,"[0, 108]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LVsgtsBwEF', 'expanded_url': 'https://www.youtube.com/watch?v=h0hZMZBfSis', 'display_url': 'youtube.com/watch?v=h0hZMZ…', 'indices': [85, 108]}]}",,0,False,"Mammography vs. Thermography for Detecting Breast Cancer - Dr. Veronique Desaulniers
https://t.co/LVsgtsBwEF",,1054492957020024834,1054492957020024834,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 1054492113071534081, 'id_str': '1054492113071534081', 'name': 'TotalThermalImaging', 'screen_name': 'ThermalTotal', 'location': 'La Mesa, CA', 'description': 'Total Thermal Imaging of San Diego provides superior thermal imaging services as well as training and certification nationally and internationally.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Mon Oct 22 21:58:06 +0000 2018', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1054492392986836992/SSkXbUN6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1054492392986836992/SSkXbUN6_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/ThermalTotal/status/1054492957020024834,[],[],ThermalTotal,2
,,2018-10-22 16:55:58,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jzAzuc0dfY', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/jzAzuc0dfY,,1054416082935668737,1054416082935668737,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 44862144, 'id_str': '44862144', 'name': 'Suad', 'screen_name': 'suadii', 'location': 'Malmo, Sweden', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 435, 'friends_count': 1016, 'listed_count': 4, 'created_at': 'Fri Jun 05 10:09:04 +0000 2009', 'favourites_count': 30654, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 10045, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/973893401719529473/6FyQ7kQJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/973893401719529473/6FyQ7kQJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/44862144/1368016728', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/suadii/status/1054416082935668737,[],[],suadii,435
,,2018-10-22 16:27:11,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WDwXnqLohL', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/WDwXnqLohL,,1054408838177284097,1054408838177284097,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 341479600, 'id_str': '341479600', 'name': 'Yvonne du Preez', 'screen_name': 'YvonneDuPreez', 'location': 'Vereeniging', 'description': '', 'url': 'http://t.co/SVov3oKQ0s', 'entities': {'url': {'urls': [{'url': 'http://t.co/SVov3oKQ0s', 'expanded_url': 'http://www.thenewme.co.za', 'display_url': 'thenewme.co.za', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 108, 'friends_count': 190, 'listed_count': 9, 'created_at': 'Sun Jul 24 12:39:43 +0000 2011', 'favourites_count': 27, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 23441, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/697857276837756931/340iO76l_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/697857276837756931/340iO76l_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/341479600/1455217113', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/YvonneDuPreez/status/1054408838177284097,[],[],YvonneDuPreez,108
,,2018-10-22 01:13:02,"[0, 106]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bHb1fk3O3F', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/?fbclid=IwAR3oQ5ycqMp08lCsYmTRkm_5ZLj3-G59Qpzn2J3k2V3CQwvirypjgcPcc_M', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [83, 106]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can | CBD Health Cures https://t.co/bHb1fk3O3F,,1054178784809648128,1054178784809648128,,,,,,False,en,,False,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 5972162, 'id_str': '5972162', 'name': 'Richard Lazzara', 'screen_name': 'shankargallery', 'location': 'Boulder,Colorado.USA.', 'description': 'https://t.co/iUcInEhVOu', 'url': 'http://t.co/LZfcofvc', 'entities': {'url': {'urls': [{'url': 'http://t.co/LZfcofvc', 'expanded_url': 'http://www.shankar-gallery.com', 'display_url': 'shankar-gallery.com', 'indices': [0, 20]}]}, 'description': {'urls': [{'url': 'https://t.co/iUcInEhVOu', 'expanded_url': 'https://www.absolutearts.com/portfolios/s/shankargallery/', 'display_url': 'absolutearts.com/portfolios/s/s…', 'indices': [0, 23]}]}}, 'protected': False, 'followers_count': 7418, 'friends_count': 8086, 'listed_count': 278, 'created_at': 'Fri May 11 19:25:20 +0000 2007', 'favourites_count': 294, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 476743, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'E99F15', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/476104395847790592/nQaMS96N_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/476104395847790592/nQaMS96N_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/5972162/1557609538', 'profile_link_color': '07C2DF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFD991', 'profile_text_color': 'B90920', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/shankargallery/status/1054178784809648128,[],[],shankargallery,7418
,,2018-10-20 17:43:56,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uwBetbVUYY', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/uwBetbVUYY,,1053703378293927937,1053703378293927937,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 2229375528, 'id_str': '2229375528', 'name': 'TheePankar', 'screen_name': 'theepankarS', 'location': 'Kullu and Manali, India', 'description': 'I am not God', 'url': 'https://t.co/Q8DtTkVmVI', 'entities': {'url': {'urls': [{'url': 'https://t.co/Q8DtTkVmVI', 'expanded_url': 'https://theepankar.com', 'display_url': 'theepankar.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 15, 'friends_count': 6, 'listed_count': 0, 'created_at': 'Wed Dec 04 06:03:32 +0000 2013', 'favourites_count': 2, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7737, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/926922675271778304/JTbopHo7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/926922675271778304/JTbopHo7_normal.jpg', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/theepankarS/status/1053703378293927937,[],[],theepankarS,15
,,2018-10-20 17:42:26,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RJAkZwrngQ', 'expanded_url': 'http://cbdhealthcures.com/2018/10/03/thermography-detects-breast-cancer-years-before-mammography-can/', 'display_url': 'cbdhealthcures.com/2018/10/03/the…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/RJAkZwrngQ,,1053702998180777985,1053702998180777985,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 2214872316, 'id_str': '2214872316', 'name': 'Global Events NZ Collective', 'screen_name': 'kevrealstewbiz', 'location': 'Tauranga City, New Zealand', 'description': 'https://t.co/9ni54QPOjH \n\nhttps://t.co/aLIrEnWwM8\n\nhttps://t.co/lAT0IfWRvC   🇳🇿🇳🇿🇳🇿🇳🇿🇳🇿🇳🇿🇳🇿🇳🇿', 'url': 'https://t.co/lAT0IfWRvC', 'entities': {'url': {'urls': [{'url': 'https://t.co/lAT0IfWRvC', 'expanded_url': 'https://www.echovida.com/?r=ZkFEVStuWm5BUFU9', 'display_url': 'echovida.com/?r=ZkFEVStuWm5…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/9ni54QPOjH', 'expanded_url': 'http://www.globaleventsnz.something2trade.com', 'display_url': 'globaleventsnz.something2trade.com', 'indices': [0, 23]}, {'url': 'https://t.co/aLIrEnWwM8', 'expanded_url': 'https://buysellswapstuff.something2trade.com/', 'display_url': 'buysellswapstuff.something2trade.com', 'indices': [26, 49]}, {'url': 'https://t.co/lAT0IfWRvC', 'expanded_url': 'https://www.echovida.com/?r=ZkFEVStuWm5BUFU9', 'display_url': 'echovida.com/?r=ZkFEVStuWm5…', 'indices': [51, 74]}]}}, 'protected': False, 'followers_count': 791, 'friends_count': 1550, 'listed_count': 3, 'created_at': 'Tue Nov 26 00:24:41 +0000 2013', 'favourites_count': 24, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8901, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/951172880410148864/CXEaW1nm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/951172880410148864/CXEaW1nm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2214872316/1522463723', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/kevrealstewbiz/status/1053702998180777985,[],[],kevrealstewbiz,791
,,2018-10-18 16:00:29,"[0, 263]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VT71T8cOgY', 'expanded_url': 'http://www.longevitythermography.com/', 'display_url': 'longevitythermography.com', 'indices': [240, 263]}]}",,1,False,"Have you ever heard of thermography scanning as an alternative to mammograms? A thermogram doesn't do the same thing as a mammogram. It can assess breast cancer RISK, which is something mammography cannot do. In short, thermography is a... https://t.co/VT71T8cOgY",,1052952567188197377,1052952567188197377,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 479004323, 'id_str': '479004323', 'name': 'UltimateFmlyWellness', 'screen_name': 'UltmtFmlyWllnss', 'location': 'Fredericksburg, VA', 'description': 'Ultimate Family Wellness feels that every individual has unique and specific needs.  We take the time to understand those needs in order to provide for you!', 'url': 'http://t.co/xoRowfzEK6', 'entities': {'url': {'urls': [{'url': 'http://t.co/xoRowfzEK6', 'expanded_url': 'http://fredericksburgchiro.com', 'display_url': 'fredericksburgchiro.com', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 6, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Mon Jan 30 22:21:31 +0000 2012', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1045, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1799745012/FB-Badge---Final-fredericks_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1799745012/FB-Badge---Final-fredericks_normal.png', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/UltmtFmlyWllnss/status/1052952567188197377,[],[],UltmtFmlyWllnss,6
,,2018-10-15 10:25:01,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Lm8Nu3skJX', 'expanded_url': 'https://juicing-for-health.com/thermography-for-breast-cancer-screening', 'display_url': 'juicing-for-health.com/thermography-f…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/Lm8Nu3skJX,,1051780978488877058,1051780978488877058,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 610016362, 'id_str': '610016362', 'name': 'HNI Reforma de Casa', 'screen_name': 'ReformadeCasa', 'location': 'Rio de Janeiro RJ Brazil', 'description': 'Somos uma empresa especializada em qualquer tipo de REFORMA & CONSTRUÇÂO. Nenhum trabalho é pequeno ou grande demais para nós.', 'url': 'http://t.co/r8W9kb5gnY', 'entities': {'url': {'urls': [{'url': 'http://t.co/r8W9kb5gnY', 'expanded_url': 'http://www.ReformadeCasa.Info', 'display_url': 'ReformadeCasa.Info', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 26, 'friends_count': 2, 'listed_count': 0, 'created_at': 'Sat Jun 16 14:04:31 +0000 2012', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2861, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2313339604/Mestre_de_Obras_pic_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2313339604/Mestre_de_Obras_pic_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/ReformadeCasa/status/1051780978488877058,[],[],ReformadeCasa,26
,,2018-10-13 14:09:50,"[0, 87]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QVLZRB3DL2', 'expanded_url': 'https://juicing-for-health.com/thermography-for-breast-cancer-screening', 'display_url': 'juicing-for-health.com/thermography-f…', 'indices': [64, 87]}]}",,0,False,Thermography Detects Breast Cancer Years Before Mammography Can https://t.co/QVLZRB3DL2,,1051112779946631169,1051112779946631169,,,,,,False,en,,False,0,False,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",False,"{'id': 45880172, 'id_str': '45880172', 'name': 'Valerie Kovach', 'screen_name': 'ValerieKovach', 'location': 'Albuquerque, NM', 'description': 'I am a teacher and share interesting and worthwhile ideas and websites.', 'url': 'http://t.co/gM8tBDOi', 'entities': {'url': {'urls': [{'url': 'http://t.co/gM8tBDOi', 'expanded_url': 'http://endtimestavern.com/', 'display_url': 'endtimestavern.com', 'indices': [0, 20]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 500, 'friends_count': 1911, 'listed_count': 18, 'created_at': 'Tue Jun 09 16:50:08 +0000 2009', 'favourites_count': 11, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 18292, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2908782812/8b40d197ac424de0db0fca9cddb34054_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2908782812/8b40d197ac424de0db0fca9cddb34054_normal.jpeg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,,https://twitter.com/ValerieKovach/status/1051112779946631169,[],[],ValerieKovach,500
