contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2018-07-02 04:09:03,"[0, 160]",,6,False,Nurse-Managed Health Centers And Patient-Centered Medical Homes Could Mitigate Expected Primary Care Physician Shortage | Health Affairs https://t.co/RSl66khnx8,,1013635640456548352,1013635640456548352,,,,,,False,en,,False,5,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"[{'id': 570750129, 'id_str': '570750129', 'name': 'Kenox Santiago', 'screen_name': 'KenoxSantiago', 'location': 'Nigeria', 'description': 'Jesus lover, RN, RM, Wife, Mother,', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 188, 'friends_count': 183, 'listed_count': 2, 'created_at': 'Fri May 04 09:05:59 +0000 2012', 'favourites_count': 4004, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 618, 'lang': None, 'status': {'created_at': 'Wed Dec 12 14:15:59 +0000 2018', 'id': 1072857601463992320, 'id_str': '1072857601463992320', 'text': '@ecobank_nigeria Please more work is needed. Internet banking platform takes a lot of time to load, hardly works,ca… https://t.co/osrAoPM5Jw', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ecobank_nigeria', 'name': 'Ecobank Nigeria', 'id': 4416548975, 'id_str': '4416548975', 'indices': [0, 16]}], 'urls': [{'url': 'https://t.co/osrAoPM5Jw', 'expanded_url': 'https://twitter.com/i/web/status/1072857601463992320', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1069987125729419264, 'in_reply_to_status_id_str': '1069987125729419264', 'in_reply_to_user_id': 4416548975, 'in_reply_to_user_id_str': '4416548975', 'in_reply_to_screen_name': 'ecobank_nigeria', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/762945831116865536/uRCU1tDW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/762945831116865536/uRCU1tDW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/570750129/1500675193', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 2621415152, 'id_str': '2621415152', 'name': 'Oluwafemi Alo', 'screen_name': 'OluwafemiAlo', 'location': 'Lagos, Nigeria', 'description': 'ER Nurse|| NursingNowNG Team || NANNM || Men in Nursing Assembly Nigeria || Fellow ArtsinMedicine || LICF Ghana #chessforthegoals #GlobalGoals #NurseInfluencer', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1521, 'friends_count': 3840, 'listed_count': 27, 'created_at': 'Sat Jul 12 08:26:33 +0000 2014', 'favourites_count': 13443, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6976, 'lang': None, 'status': {'created_at': 'Wed May 22 14:59:23 +0000 2019', 'id': 1131212969856196616, 'id_str': '1131212969856196616', 'text': 'RT @NursingnowU: Nurse &amp; midwives leaders leadership training yesterday at AghaKhan University: Demonstration of team work. Nurses &amp; midwiv…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NursingnowU', 'name': 'NursingNow#Uganda', 'id': 1046672853406494720, 'id_str': '1046672853406494720', 'indices': [3, 15]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed May 22 02:59:33 +0000 2019', 'id': 1131031815790170113, 'id_str': '1131031815790170113', 'text': 'Nurse &amp; midwives leaders leadership training yesterday at AghaKhan University: Demonstration of team work. Nurses &amp;… https://t.co/oLhBC5peP6', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oLhBC5peP6', 'expanded_url': 'https://twitter.com/i/web/status/1131031815790170113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [125, 148]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 8, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFF04D', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1107941127985000448/Ze4ZD0i6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1107941127985000448/Ze4ZD0i6_normal.jpg', 'profile_link_color': '0099CC', 'profile_sidebar_border_color': 'FFF8AD', 'profile_sidebar_fill_color': 'F6FFD1', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 83054337, 'id_str': '83054337', 'name': 'Josiah Jackson-Okesola', 'screen_name': 'jayjayprof', 'location': 'Lagos, Nigeria, West Africa', 'description': 'Nurse Innovator|Mental Health Therapist| Neuro-Linguistic Programming Expert|Result Technology Guru|Digital Media Broadcaster| Nursing Now Advocate|Exceptional!', 'url': 'https://t.co/ouXcRVgE9P', 'entities': {'url': {'urls': [{'url': 'https://t.co/ouXcRVgE9P', 'expanded_url': 'http://www.askokesolajosiah.blogspot.com/ng', 'display_url': 'askokesolajosiah.blogspot.com/ng', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1542, 'friends_count': 2909, 'listed_count': 15, 'created_at': 'Sat Oct 17 04:23:57 +0000 2009', 'favourites_count': 2493, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4032, 'lang': None, 'status': {'created_at': 'Thu May 23 12:51:50 +0000 2019', 'id': 1131543259304681477, 'id_str': '1131543259304681477', 'text': ""THE AFRICAN NURSE\nGuess who is starring....\nDon't miss out on this!\n#TheAfricanNurse\n#BreakingBoundaries\n#WHA72… https://t.co/Tfs7wg9pcq"", 'truncated': True, 'entities': {'hashtags': [{'text': 'TheAfricanNurse', 'indices': [68, 84]}, {'text': 'BreakingBoundaries', 'indices': [85, 104]}, {'text': 'WHA72', 'indices': [105, 111]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Tfs7wg9pcq', 'expanded_url': 'https://twitter.com/i/web/status/1131543259304681477', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1096102952765399040/6FSlvaH4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1096102952765399040/6FSlvaH4_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/83054337/1555808487', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 4924482665, 'id_str': '4924482665', 'name': 'NURSES ON AIR', 'screen_name': 'nursesonair', 'location': 'Nigeria', 'description': ""Africa's No1 Nurses-Media Broadcasting Powerhouse.\nTowards extraordinary transformation of African nursing service delivery systems."", 'url': 'https://t.co/jOS2XCxqKz', 'entities': {'url': {'urls': [{'url': 'https://t.co/jOS2XCxqKz', 'expanded_url': 'http://www.nursesonair.com', 'display_url': 'nursesonair.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3112, 'friends_count': 1949, 'listed_count': 4, 'created_at': 'Wed Feb 17 17:04:16 +0000 2016', 'favourites_count': 2034, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2216, 'lang': None, 'status': {'created_at': 'Thu May 23 12:31:57 +0000 2019', 'id': 1131538256045195267, 'id_str': '1131538256045195267', 'text': 'COME AND PICK HIS BRAIN FOR FREE\n\nhttps://t.co/ZND8m2zhHn\n\n@KelvinOssai \n@LeadNurseAfrica \n@JulieMogbo… https://t.co/3SzXFXXb02', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KelvinOssai', 'name': 'The Male Nurse 💉👨🏽\u200d⚕️🇳🇬', 'id': 340262888, 'id_str': '340262888', 'indices': [59, 71]}, {'screen_name': 'LeadNurseAfrica', 'name': 'LeadNurse Africa', 'id': 2197736994, 'id_str': '2197736994', 'indices': [73, 89]}, {'screen_name': 'JulieMogbo', 'name': 'The FamilyBondNurse™', 'id': 1588185559, 'id_str': '1588185559', 'indices': [91, 102]}], 'urls': [{'url': 'https://t.co/ZND8m2zhHn', 'expanded_url': 'https://www.instagram.com/p/BxzenKJlrs3/?igshid=17t4dan2vk8p', 'display_url': 'instagram.com/p/BxzenKJlrs3/…', 'indices': [34, 57]}, {'url': 'https://t.co/3SzXFXXb02', 'expanded_url': 'https://twitter.com/i/web/status/1131538256045195267', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1117044630946832384/DUDUGIlO_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1117044630946832384/DUDUGIlO_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4924482665/1555159268', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 1013091759902154753, 'id_str': '1013091759902154753', 'name': 'NursingNowNigeria', 'screen_name': 'now_nigeria', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1239, 'friends_count': 238, 'listed_count': 2, 'created_at': 'Sat Jun 30 16:07:52 +0000 2018', 'favourites_count': 350, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 457, 'lang': None, 'status': {'created_at': 'Wed May 22 13:39:59 +0000 2019', 'id': 1131192988091211776, 'id_str': '1131192988091211776', 'text': ""RT @now_nigeria: Nigeria's delegate at 72nd World Health Assembly, Geneva, Switzerland.\nDirector, Nursing Services, \nMrs. Okafor; Secretary…"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'now_nigeria', 'name': 'NursingNowNigeria', 'id': 1013091759902154753, 'id_str': '1013091759902154753', 'indices': [3, 15]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Tue May 21 20:17:18 +0000 2019', 'id': 1130930588167413760, 'id_str': '1130930588167413760', 'text': ""Nigeria's delegate at 72nd World Health Assembly, Geneva, Switzerland.\nDirector, Nursing Services, \nMrs. Okafor; Se… https://t.co/W0fAu8MCAR"", 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/W0fAu8MCAR', 'expanded_url': 'https://twitter.com/i/web/status/1130930588167413760', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 15, 'favorite_count': 38, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 15, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1013092485407629312/tcpdyLm3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1013092485407629312/tcpdyLm3_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}]","[188, 1521, 1542, 3112, 1239]","['KenoxSantiago', 'OluwafemiAlo', 'jayjayprof', 'nursesonair', 'now_nigeria']",https://twitter.com/MajestyGlobalF/status/1013635640456548352,,,,
