contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2014-09-14 12:26:01,"[0, 136]",,1,False,Innovation Can Improve And Expand Aspects Of End-Of-Life Care In Low- And Middle-Income Countries @Health_Affairs http://t.co/Aqlc3haEuZ,,511128737157750784,511128737157750784,,,,,,False,en,,False,4,False,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"[{'id': 1628927286, 'id_str': '1628927286', 'name': 'Vaidehi Mujumdar, MD', 'screen_name': 'VeeMuj', 'location': 'Philadelphia, PA', 'description': '#ObGyn Resident Physician | Writer | Formerly @wakeforestmed, @Dartmouth | Research: #HPVvaccine, access to gyn oncology care #cancerequity | All opinions = own', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1157, 'friends_count': 3178, 'listed_count': 72, 'created_at': 'Sun Jul 28 23:10:11 +0000 2013', 'favourites_count': 2546, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6517, 'lang': None, 'status': {'created_at': 'Thu May 23 14:04:27 +0000 2019', 'id': 1131561532473708545, 'id_str': '1131561532473708545', 'text': '@MeadowGood The worst was when I went to visit my friends’s 4 month old and found myself just running through a che… https://t.co/uYspI0tuIh', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MeadowGood', 'name': 'Dr. Meadow Maze Good, DO, FACOG', 'id': 471615885, 'id_str': '471615885', 'indices': [0, 11]}], 'urls': [{'url': 'https://t.co/uYspI0tuIh', 'expanded_url': 'https://twitter.com/i/web/status/1131561532473708545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1131547230618488833, 'in_reply_to_status_id_str': '1131547230618488833', 'in_reply_to_user_id': 471615885, 'in_reply_to_user_id_str': '471615885', 'in_reply_to_screen_name': 'MeadowGood', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '3B94D9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1021451230617321472/EIpLoafg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1021451230617321472/EIpLoafg_normal.jpg', 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 535764089, 'id_str': '535764089', 'name': 'Billy McClean', 'screen_name': 'billyahpd', 'location': 'Ayrshire, Scotland', 'description': 'Clinical leader, passionate about improving health, society and the world. Change begins with you...', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1211, 'friends_count': 1404, 'listed_count': 35, 'created_at': 'Sat Mar 24 22:19:21 +0000 2012', 'favourites_count': 281, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8267, 'lang': None, 'status': {'created_at': 'Mon May 20 22:51:16 +0000 2019', 'id': 1130606948452360192, 'id_str': '1130606948452360192', 'text': 'RT @LindaFSemple: Greenock a little overwhelmed by visiting cruise ship today... https://t.co/0YD3p66pgO', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LindaFSemple', 'name': '🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f✒️ Linda Semple 🇪🇺 📚', 'id': 75243950, 'id_str': '75243950', 'indices': [3, 16]}], 'urls': [], 'media': [{'id': 1130459041363320833, 'id_str': '1130459041363320833', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'url': 'https://t.co/0YD3p66pgO', 'display_url': 'pic.twitter.com/0YD3p66pgO', 'expanded_url': 'https://twitter.com/LindaFSemple/status/1130459051295424514/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}, 'source_status_id': 1130459051295424514, 'source_status_id_str': '1130459051295424514', 'source_user_id': 75243950, 'source_user_id_str': '75243950'}]}, 'extended_entities': {'media': [{'id': 1130459041363320833, 'id_str': '1130459041363320833', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'url': 'https://t.co/0YD3p66pgO', 'display_url': 'pic.twitter.com/0YD3p66pgO', 'expanded_url': 'https://twitter.com/LindaFSemple/status/1130459051295424514/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}, 'source_status_id': 1130459051295424514, 'source_status_id_str': '1130459051295424514', 'source_user_id': 75243950, 'source_user_id_str': '75243950'}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Mon May 20 13:03:35 +0000 2019', 'id': 1130459051295424514, 'id_str': '1130459051295424514', 'text': 'Greenock a little overwhelmed by visiting cruise ship today... https://t.co/0YD3p66pgO', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1130459041363320833, 'id_str': '1130459041363320833', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'url': 'https://t.co/0YD3p66pgO', 'display_url': 'pic.twitter.com/0YD3p66pgO', 'expanded_url': 'https://twitter.com/LindaFSemple/status/1130459051295424514/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1130459041363320833, 'id_str': '1130459041363320833', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D7AygjmW4AEmVCR.jpg', 'url': 'https://t.co/0YD3p66pgO', 'display_url': 'pic.twitter.com/0YD3p66pgO', 'expanded_url': 'https://twitter.com/LindaFSemple/status/1130459051295424514/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/688116525379670018/r6XWQW3R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/688116525379670018/r6XWQW3R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/535764089/1544210679', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 2209326649, 'id_str': '2209326649', 'name': 'UMichGlobalNursing', 'screen_name': 'UMichGlobalNurs', 'location': 'Ann Arbor, MI', 'description': 'University of Michigan School of Nursing Office of Global Affairs.', 'url': 'http://t.co/3aUHbyO5QR', 'entities': {'url': {'urls': [{'url': 'http://t.co/3aUHbyO5QR', 'expanded_url': 'http://www.nursing.umich.edu/global-outreach', 'display_url': 'nursing.umich.edu/global-outreach', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 676, 'friends_count': 346, 'listed_count': 97, 'created_at': 'Fri Nov 22 17:48:48 +0000 2013', 'favourites_count': 899, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 9726, 'lang': None, 'status': {'created_at': 'Thu May 23 19:20:08 +0000 2019', 'id': 1131640976869486593, 'id_str': '1131640976869486593', 'text': 'RT @NationalCSP: Coming up on Friday, May 24: @DeenaKCosta will be our FIRST #NCSPFeaturedFaculty! Dr. Costa will share insights about the…', 'truncated': False, 'entities': {'hashtags': [{'text': 'NCSPFeaturedFaculty', 'indices': [77, 97]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NationalCSP', 'name': 'National CSP', 'id': 3084277517, 'id_str': '3084277517', 'indices': [3, 15]}, {'screen_name': 'DeenaKCosta', 'name': 'Deena Kelly Costa PhD', 'id': 2769391523, 'id_str': '2769391523', 'indices': [46, 58]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed May 22 15:21:56 +0000 2019', 'id': 1131218646133403648, 'id_str': '1131218646133403648', 'text': 'Coming up on Friday, May 24: @DeenaKCosta will be our FIRST #NCSPFeaturedFaculty! Dr. Costa will share insights abo… https://t.co/aD60uTldxL', 'truncated': True, 'entities': {'hashtags': [{'text': 'NCSPFeaturedFaculty', 'indices': [60, 80]}], 'symbols': [], 'user_mentions': [{'screen_name': 'DeenaKCosta', 'name': 'Deena Kelly Costa PhD', 'id': 2769391523, 'id_str': '2769391523', 'indices': [29, 41]}], 'urls': [{'url': 'https://t.co/aD60uTldxL', 'expanded_url': 'https://twitter.com/i/web/status/1131218646133403648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 9, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000793634189/ebff69c0a439887142ef8dd998e5987a_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000793634189/ebff69c0a439887142ef8dd998e5987a_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2209326649/1385480716', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, {'id': 303304904, 'id_str': '303304904', 'name': 'George Ruhago', 'screen_name': 'GRuhago', 'location': 'Dar es Salaam, Tanzania', 'description': 'Lecturer Health Economics and Priority Setting. Muhimbili University (MUHAS)', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1010, 'friends_count': 567, 'listed_count': 18, 'created_at': 'Sun May 22 16:53:00 +0000 2011', 'favourites_count': 749, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4589, 'lang': None, 'status': {'created_at': 'Thu May 23 05:42:50 +0000 2019', 'id': 1131435297538027520, 'id_str': '1131435297538027520', 'text': 'RT @SevillaFC_ENG: 📺 #SFCTV will broadcast the @LaLigaEN World match between @SimbaSCTanzania and #SevillaFC through DTT and @VodafoneTV_es…', 'truncated': False, 'entities': {'hashtags': [{'text': 'SFCTV', 'indices': [21, 27]}, {'text': 'SevillaFC', 'indices': [98, 108]}], 'symbols': [], 'user_mentions': [{'screen_name': 'SevillaFC_ENG', 'name': 'Sevilla FC', 'id': 2941994339, 'id_str': '2941994339', 'indices': [3, 17]}, {'screen_name': 'LaLigaEN', 'name': 'LaLiga', 'id': 4704552148, 'id_str': '4704552148', 'indices': [47, 56]}, {'screen_name': 'SimbaSCTanzania', 'name': 'Simba Sports Club', 'id': 3318397774, 'id_str': '3318397774', 'indices': [77, 93]}, {'screen_name': 'VodafoneTV_es', 'name': 'Vodafone TV', 'id': 39954303, 'id_str': '39954303', 'indices': [125, 139]}], 'urls': []}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed May 22 11:14:08 +0000 2019', 'id': 1131156281853661185, 'id_str': '1131156281853661185', 'text': '📺 #SFCTV will broadcast the @LaLigaEN World match between @SimbaSCTanzania and #SevillaFC through DTT and… https://t.co/dZpSuuSMEY', 'truncated': True, 'entities': {'hashtags': [{'text': 'SFCTV', 'indices': [2, 8]}, {'text': 'SevillaFC', 'indices': [79, 89]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LaLigaEN', 'name': 'LaLiga', 'id': 4704552148, 'id_str': '4704552148', 'indices': [28, 37]}, {'screen_name': 'SimbaSCTanzania', 'name': 'Simba Sports Club', 'id': 3318397774, 'id_str': '3318397774', 'indices': [58, 74]}], 'urls': [{'url': 'https://t.co/dZpSuuSMEY', 'expanded_url': 'https://twitter.com/i/web/status/1131156281853661185', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 137, 'favorite_count': 774, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 137, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/484650240041947136/A38uCvgy_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/484650240041947136/A38uCvgy_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/303304904/1430201253', 'profile_link_color': 'F7163C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}]","[1157, 1211, 676, 1010]","['VeeMuj', 'billyahpd', 'UMichGlobalNurs', 'GRuhago']",https://twitter.com/equitylist/status/511128737157750784,,,,
