contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,retweet_count,retweeted,source,truncated,user,retweeters,rt_follower_counts,rt_names,permalink,user_mentions,hashtags,author_name,author_followers
,,2018-07-28 21:42:37,"[0, 237]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MassGovernor', 'name': 'Charlie Baker', 'id': 18023868, 'id_str': '18023868', 'indices': [0, 13]}], 'urls': []}",0,False,"@massgovernor Medication-assisted treatment -including buprenorphine, methadone and naltrexone - is one of the most effective ways to treat opioid substance use disorders. I hope you will support access to MAT in correctional facilities!",,1023322863544225794,1023322863544225794,MassGovernor,,,18023868,18023868,False,en,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,"{'id': 2863036874, 'id_str': '2863036874', 'name': 'Alfred McKee', 'screen_name': 'almckee1801', 'location': 'Western Massachusetts', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 17, 'friends_count': 143, 'listed_count': 0, 'created_at': 'Sat Oct 18 16:42:14 +0000 2014', 'favourites_count': 92, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 120, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1056314006292566016/H8GXTZJr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1056314006292566016/H8GXTZJr_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",,,,https://twitter.com/almckee1801/status/1023322863544225794,['MassGovernor'],[],almckee1801,17
